insertId	labels.container_name	labels.instanceId	'labels."run.googleapis.com/execution_name"	'labels."run.googleapis.com/task_attempt"	'labels."run.googleapis.com/task_index"	logName	receiveLocation	receiveTimestamp	resource.labels.job_name	resource.labels.location	resource.labels.project_id	resource.type	severity	textPayload	timestamp
6a576def000df4df75ecfa1c		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:31.991706853Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  [Retatrutide] Forecast: 72 rows	'2026-07-15T11:24:31.914655Z
6a576ded000ab580d5c48203		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:29.988903538Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  [Retatrutide] Loading data from BigQuery...	'2026-07-15T11:24:29.701824Z
6a576deb000a4cddd15fc32e		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstderr		'2026-07-15T11:24:27.684844740Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.	'2026-07-15T11:24:27.675037Z
6a576deb000a2a0c4611297a		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:27.992001839Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€	'2026-07-15T11:24:27.666124Z
6a576deb000a2a0755cb7510		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:27.992001839Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  Script: forecast_report.py  â†’  GCS: â€¦/IP/Forecast_Report.pdf	'2026-07-15T11:24:27.666119Z
6a576deb000a2a03a6e98bda		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:27.992001839Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  [7/7]  Forecast Report	'2026-07-15T11:24:27.666115Z
6a576deb000a2a00568722f9		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:27.992001839Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€	'2026-07-15T11:24:27.666112Z
6a576deb000a29f9709f88ba		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:27.992001839Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'    âœ“ Retatrutide â†’ gs://cognito-gcs/Cognito_new/reports/Retatrutide/IP/Blocking Analysis.pdf	'2026-07-15T11:24:27.666105Z
6a576deb000a29ef4221beb0		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:27.992001839Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'    ðŸ“¦ archive copy â†’ gs://cognito-gcs/Cognito_new/reports/Retatrutide/IP/archive/20260715-112427_Blocking Analysis.pdf	'2026-07-15T11:24:27.666095Z
6a576de90009f3df932d4e85		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:25.662704658Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		[GEMINI] Received 4261 chars	'2026-07-15T11:24:25.652255Z
6a576ddc0009867f92595277		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:12.922768610Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		[GEMINI] Requesting analysis for Retatrutide...	'2026-07-15T11:24:12.624255Z
6a576ddc000938fed14fe964		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstderr		'2026-07-15T11:24:12.696060959Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.	'2026-07-15T11:24:12.604414Z
6a576ddc00092fe13b1ee1a0		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:12.922768610Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'[BQ] Loaded 2222 patents for 'Cagrilintide+Semaglutide'	'2026-07-15T11:24:12.602081Z
6a576ddc0006795f3babed8d		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:12.587445442Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		[BQ] Loaded 2222 latest rows from BigQuery.	'2026-07-15T11:24:12.424287Z
6a576dd8000cc3311f3adc29		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		[BQ] Running ROW_NUMBER dedup query on Master_LOE	'2026-07-15T11:24:08.836401Z
6a576dd8000c932769f26485		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€	'2026-07-15T11:24:08.824103Z
6a576dd8000c9323b8a4ab0e		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  Script: bq_block.py  â†’  GCS: â€¦/IP/Blocking Analysis.pdf	'2026-07-15T11:24:08.824099Z
6a576dd8000c9320d01127f4		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  [6/7]  Blocking Analysis	'2026-07-15T11:24:08.824096Z
6a576dd8000c931d473c694c		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€	'2026-07-15T11:24:08.824093Z
6a576dd8000c93162b39f39e		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'    âœ“ Retatrutide â†’ gs://cognito-gcs/Cognito_new/reports/Retatrutide/IP/PTE Analysis.pdf	'2026-07-15T11:24:08.824086Z
6a576dd8000c930ef95fbb80		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:08.917059948Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'    ðŸ“¦ archive copy â†’ gs://cognito-gcs/Cognito_new/reports/Retatrutide/IP/archive/20260715-112408_PTE Analysis.pdf	'2026-07-15T11:24:08.824078Z
6a576dd6000b8c22b06243df		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:24:06.919464696Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  âœ“ Report saved â†’ /app/Pipeline/reports/5_pte_analysis/Retatrutide_PTE_Analysis.pdf	'2026-07-15T11:24:06.756770Z
6a576dcc000597df45cc8894		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstderr		'2026-07-15T11:23:56.376921632Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.	'2026-07-15T11:23:56.366559Z
6a576dcc00058d8448754b96		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:56.592496625Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  Fetching Gemini narrative â€¦	'2026-07-15T11:23:56.363908Z
6a576dcc0005803a58fbc39d		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:56.592496625Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  âœ“ Arbitrage    : 65 rows	'2026-07-15T11:23:56.360506Z
6a576dcc0005803399001d0d		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:56.592496625Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  âœ“ Shortlisted  : 66 rows | 10 drug(s)	'2026-07-15T11:23:56.360499Z
6a576dcc00057bff81f046ca		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:56.592496625Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'       â†’ 65 rows, columns: ['drug_name', 'launch_order', 'jurisdiction', 'product_loe_year', 'gap_vs_us_years', 'gap_vs_longest_loe_years', 'country_to_country_arbitrage_years', 'key_protection_gap', 'arbitrage_score', 'arbitrage_signal', 'dimension_iv_score', 'dimension_iv_rating', 'created_at', 'rationale', 'updated_at']	'2026-07-15T11:23:56.359423Z
6a576dca00039a22b5fb8f6a		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:54.265019629Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'  [BQ] Querying `cognito-prod-394707.cognito_prod_datamart.arbitrage_summary_table` â€¦	'2026-07-15T11:23:54.236066Z
6a576dca000396718559ffd6		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:54.265019629Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'       â†’ 66 rows, columns: ['drug_name', 'patent_number', 'jurisdiction', 'tag', 'step_1_claim_category', 'filing_date', 'grant_date', 'approval_date', 'base_patent_term_filing_20y', 'pte_status', 'pte_months_granted', 'pte_source', 'adjusted_expiry_with_pte', 'pte_capped_post_approval_cap', 'expiry_gap_years', 'dimension_iv_score', 'dimension_iv_rating', 'created_at']	'2026-07-15T11:23:54.235121Z
6a576dc80002bc6fc0a092fb		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'  [BQ] Querying `cognito-prod-394707.cognito_prod_datamart.shortlisted_secondary_patents_table` â€¦	'2026-07-15T11:23:52.179311Z
6a576dc800027b6a0a1b5910		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€	'2026-07-15T11:23:52.162666Z
6a576dc800027b6533df9555		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  Script: PTE_analysis  â†’  GCS: â€¦/IP/PTE Analysis.pdf	'2026-07-15T11:23:52.162661Z
6a576dc800027b6179a43b7d		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  [5/7]  PTE Analysis	'2026-07-15T11:23:52.162657Z
6a576dc800027b5d454f93d9		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€â”€	'2026-07-15T11:23:52.162653Z
6a576dc800027b570b6dce7d		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'    âœ“ Retatrutide â†’ gs://cognito-gcs/Cognito_new/reports/Retatrutide/IP/Global Launch Sequencing & Arbitrage.pdf	'2026-07-15T11:23:52.162647Z
6a576dc800027b4d55953b51		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:52.263431237Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'    ðŸ“¦ archive copy â†’ gs://cognito-gcs/Cognito_new/reports/Retatrutide/IP/archive/20260715-112351_Global Launch Sequencing & Arbitrage.pdf	'2026-07-15T11:23:52.162637Z
6a576dc5000e1f8d98e40120		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:49.937655410Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		      âœ“ PDF built â†’ /app/Pipeline/reports/4_secondary_market/Retatrutide/Loe_Report(Secondary_Market).pdf	'2026-07-15T11:23:49.925581Z
6a576d9b0006b075ecc9a4b1		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstderr		'2026-07-15T11:23:07.445982811Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		Both GOOGLE_API_KEY and GEMINI_API_KEY are set. Using GOOGLE_API_KEY.	'2026-07-15T11:23:07.438389Z
6a576d9b0002abf59f1676b3		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:07.414920864Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  âœ“ Arbitrage    : 65 rows	'2026-07-15T11:23:07.175093Z
6a576d9b0002abf0f650c8ee		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:07.414920864Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		  âœ“ Shortlisted  : 66 rows | 10 drug(s)	'2026-07-15T11:23:07.175088Z
6a576d9b0002a808624ab2b1		002f8ffd47f153190d436a65b40b01916c2a35394cabf8906053cb95fa02bb18839fa5608fa185f46150c3e6b3ca928099f8de561af8243717b1551a5cf26a1111565076dc470b3e2ac656d110b3d637a8b5f62ef548db3bc072a62f	'ip-dim-scoring-job-srjwc	0	4	'projects/cognito-prod-394707/logs/run.googleapis.com%2Fstdout		'2026-07-15T11:23:07.414920864Z	'ip-dim-scoring-job	'us-central1	'cognito-prod-394707	cloud_run_job		'       â†’ 65 rows, columns: ['drug_name', 'launch_order', 'jurisdiction', 'product_loe_year', 'gap_vs_us_years', 'gap_vs_longest_loe_years', 'country_to_country_arbitrage_years', 'key_protection_gap', 'arbitrage_score', 'arbitrage_signal', 'dimension_iv_score', 'dimension_iv_rating', 'created_at', 'rationale', 'updated_at']	'2026-07-15T11:23:07.174088Z
